date,country,device_type,video_category,video_title,users,users_dod,video_plays
2024-07-29,India,desktop,drama,Town Talk,66,1.4179183040307568,242
2024-07-30,India,desktop,drama,Town Talk,98,1.4995330205981103,374
2024-07-31,India,desktop,drama,Town Talk,135,1.3863867197635207,484
2024-08-01,India,desktop,drama,Town Talk,131,0.9743445876349418,488
2024-08-02,India,desktop,drama,Town Talk,73,0.5603325946012538,261
2024-08-03,India,desktop,drama,Town Talk,45,0.6277160508896911,165
2024-08-04,India,desktop,drama,Town Talk,35,0.7981725704268408,130
2024-08-05,India,desktop,drama,Town Talk,32,0.9354527281340221,116
2024-08-06,India,desktop,drama,Town Talk,36,1.1393056539527748,139
2024-08-07,India,desktop,drama,Town Talk,47,1.3116848813166349,175
2024-08-08,India,desktop,drama,Town Talk,71,1.5115783109454415,255
2024-08-09,India,desktop,drama,Town Talk,108,1.5221518239553862,409
2024-08-10,India,desktop,drama,Town Talk,159,1.4801522141542813,593
2024-08-11,India,desktop,drama,Town Talk,169,1.0676043120153618,605
2024-08-12,India,desktop,drama,Town Talk,19,0.1165213593480947,71
2024-08-13,India,desktop,drama,Town Talk,7,0.378123538372223,25
2024-08-14,India,desktop,drama,Town Talk,3,0.5640466919162171,14
2024-08-15,India,desktop,drama,Town Talk,2,0.7794667460556889,8
2024-07-17,India,mobile,education,Secrets of the Universe,614,1.0,1967
2024-07-18,India,mobile,education,Secrets of the Universe,641,1.044086334437734,2043
2024-07-19,India,mobile,education,Secrets of the Universe,675,1.0537186253326696,1985
2024-07-20,India,mobile,education,Secrets of the Universe,774,1.1476611204063756,2373
2024-07-21,India,mobile,education,Secrets of the Universe,916,1.1846975884502944,2837
2024-07-22,India,mobile,education,Secrets of the Universe,874,0.9545773649903598,2597
2024-07-23,India,mobile,education,Secrets of the Universe,634,0.7262966414963377,1885
2024-07-24,India,mobile,education,Secrets of the Universe,431,0.6809046049643573,1362
2024-07-25,India,mobile,education,Secrets of the Universe,353,0.8203487361854879,1039
2024-07-26,India,mobile,education,Secrets of the Universe,335,0.9516958196535283,987
2024-07-27,India,mobile,education,Secrets of the Universe,391,1.1672293967521652,1258
2024-07-28,India,mobile,education,Secrets of the Universe,502,1.285064533748373,1554
2024-07-29,India,mobile,education,Secrets of the Universe,692,1.3803132449678641,2229
2024-07-30,India,mobile,education,Secrets of the Universe,976,1.4106328347800028,2929
2024-07-31,India,mobile,education,Secrets of the Universe,1115,1.143432431568189,3384
2024-08-01,India,mobile,education,Secrets of the Universe,896,0.8041648177257856,2635
2024-08-02,India,mobile,education,Secrets of the Universe,532,0.5948016448146817,1566
2024-08-03,India,mobile,education,Secrets of the Universe,370,0.6969403283419768,1135
2024-08-04,India,mobile,education,Secrets of the Universe,315,0.8524895624359087,1005
2024-08-05,India,mobile,education,Secrets of the Universe,310,0.9855335105502281,950
2024-08-06,India,mobile,education,Secrets of the Universe,358,1.156684666087287,1054
2024-08-07,India,mobile,education,Secrets of the Universe,452,1.263237260078331,1413
2024-08-08,India,mobile,education,Secrets of the Universe,617,1.365651135332818,1948
2024-08-09,India,mobile,education,Secrets of the Universe,915,1.4831735663191572,2774
2024-08-10,India,mobile,education,Secrets of the Universe,1304,1.4256628499402824,4036
2024-08-11,India,mobile,education,Secrets of the Universe,1478,1.1335900622525805,4390
2024-08-12,India,mobile,education,Secrets of the Universe,284,0.19269717621001736,872
2024-08-13,India,mobile,education,Secrets of the Universe,101,0.3557385882156278,312
2024-08-14,India,mobile,education,Secrets of the Universe,57,0.5693937401636588,183
2024-08-15,India,mobile,education,Secrets of the Universe,44,0.7868165723554528,137
2024-07-17,India,desktop,education,Secrets of the Universe,279,1.0,893
2024-07-18,India,desktop,education,Secrets of the Universe,288,1.0338948146787061,883
2024-07-19,India,desktop,education,Secrets of the Universe,311,1.0822500377064816,983
2024-07-20,India,desktop,education,Secrets of the Universe,336,1.08190042082534,1020
2024-07-21,India,desktop,education,Secrets of the Universe,394,1.1746717665466146,1257
2024-07-22,India,desktop,education,Secrets of the Universe,394,1.0004749575525427,1207
2024-07-23,India,desktop,education,Secrets of the Universe,325,0.8255235876426938,1046
2024-07-24,India,desktop,education,Secrets of the Universe,228,0.7031765836771414,685
2024-07-25,India,desktop,education,Secrets of the Universe,193,0.8483389156151323,568
2024-07-26,India,desktop,education,Secrets of the Universe,187,0.9712309200651694,562
2024-07-27,India,desktop,education,Secrets of the Universe,211,1.1307506563944454,634
2024-07-28,India,desktop,education,Secrets of the Universe,265,1.2576036067768128,829
2024-07-29,India,desktop,education,Secrets of the Universe,340,1.2836760700028775,1084
2024-07-30,India,desktop,education,Secrets of the Universe,404,1.1894834412465647,1301
2024-07-31,India,desktop,education,Secrets of the Universe,400,0.9909186260926237,1213
2024-08-01,India,desktop,education,Secrets of the Universe,363,0.9077669844900186,1089
2024-08-02,India,desktop,education,Secrets of the Universe,296,0.8168705026565383,926
2024-08-03,India,desktop,education,Secrets of the Universe,254,0.8592001850343833,810
2024-08-04,India,desktop,education,Secrets of the Universe,249,0.9812049450398103,755
2024-08-05,India,desktop,education,Secrets of the Universe,255,1.025392793577035,782
2024-08-06,India,desktop,education,Secrets of the Universe,268,1.0529407070803314,822
2024-08-07,India,desktop,education,Secrets of the Universe,292,1.0906719485275687,886
2024-08-08,India,desktop,education,Secrets of the Universe,331,1.1337662221716642,1024
2024-08-09,India,desktop,education,Secrets of the Universe,348,1.0540744315956765,1036
2024-08-10,India,desktop,education,Secrets of the Universe,389,1.119411936689141,1229
2024-08-11,India,desktop,education,Secrets of the Universe,404,1.0393291234739512,1301
2024-08-12,India,desktop,education,Secrets of the Universe,350,0.8685300250217332,1042
2024-08-13,India,desktop,education,Secrets of the Universe,243,0.6944531450943404,774
2024-08-14,India,desktop,education,Secrets of the Universe,183,0.7547768461856077,544
2024-08-15,India,desktop,education,Secrets of the Universe,170,0.9298928579770802,500
2024-07-17,India,mobile,sports,Celebrity Mud Wrestling,328,1.0,1051
2024-07-18,India,mobile,sports,Celebrity Mud Wrestling,339,1.0344071408452493,1198
2024-07-19,India,mobile,sports,Celebrity Mud Wrestling,356,1.0521721581537797,1173
2024-07-20,India,mobile,sports,Celebrity Mud Wrestling,404,1.137590856020749,1402
2024-07-21,India,mobile,sports,Celebrity Mud Wrestling,480,1.1885007226302273,1678
2024-07-22,India,mobile,sports,Celebrity Mud Wrestling,489,1.0196609723088244,1728
2024-07-23,India,mobile,sports,Celebrity Mud Wrestling,406,0.8314091492890265,1421
2024-07-24,India,mobile,sports,Celebrity Mud Wrestling,271,0.6686372905386297,977
2024-07-25,India,mobile,sports,Celebrity Mud Wrestling,220,0.8119373993079738,731
2024-07-26,India,mobile,sports,Celebrity Mud Wrestling,194,0.8859496255107215,641
2024-07-27,India,mobile,sports,Celebrity Mud Wrestling,208,1.0767781118544284,715
2024-07-28,India,mobile,sports,Celebrity Mud Wrestling,260,1.2543790321810784,876
2024-07-29,India,mobile,sports,Celebrity Mud Wrestling,360,1.3853506834775893,1271
2024-07-30,India,mobile,sports,Celebrity Mud Wrestling,480,1.3342320719143699,1729
2024-07-31,India,mobile,sports,Celebrity Mud Wrestling,557,1.162346615489889,1989
2024-08-01,India,mobile,sports,Celebrity Mud Wrestling,534,0.9595331075612326,1868
2024-08-02,India,mobile,sports,Celebrity Mud Wrestling,319,0.5973940861313367,1071
2024-08-03,India,mobile,sports,Celebrity Mud Wrestling,237,0.7437977120133025,821
2024-08-04,India,mobile,sports,Celebrity Mud Wrestling,207,0.8764784455290056,733
2024-08-05,India,mobile,sports,Celebrity Mud Wrestling,202,0.979769995314737,688
2024-08-06,India,mobile,sports,Celebrity Mud Wrestling,222,1.099220336327575,761
2024-08-07,India,mobile,sports,Celebrity Mud Wrestling,278,1.2549197893035908,993
2024-08-08,India,mobile,sports,Celebrity Mud Wrestling,366,1.3188609344478845,1218
2024-08-09,India,mobile,sports,Celebrity Mud Wrestling,493,1.3481773735547833,1639
2024-08-10,India,mobile,sports,Celebrity Mud Wrestling,633,1.285763514998118,2282
2024-08-11,India,mobile,sports,Celebrity Mud Wrestling,696,1.1000795451576002,2290
2024-08-12,India,mobile,sports,Celebrity Mud Wrestling,252,0.3628469190962267,856
2024-08-13,India,mobile,sports,Celebrity Mud Wrestling,102,0.40593044301806486,339
2024-08-14,India,mobile,sports,Celebrity Mud Wrestling,63,0.6248836109750132,222
2024-08-15,India,mobile,sports,Celebrity Mud Wrestling,53,0.8420350146857793,185
2024-07-17,India,desktop,sports,Celebrity Mud Wrestling,337,1.0,1081
2024-07-18,India,desktop,sports,Celebrity Mud Wrestling,352,1.0449112868743495,1255
2024-07-19,India,desktop,sports,Celebrity Mud Wrestling,382,1.085510970188002,1309
2024-07-20,India,desktop,sports,Celebrity Mud Wrestling,450,1.1780624232177732,1511
2024-07-21,India,desktop,sports,Celebrity Mud Wrestling,521,1.1584423035689533,1732
2024-07-22,India,desktop,sports,Celebrity Mud Wrestling,510,0.9795285323894914,1766
2024-07-23,India,desktop,sports,Celebrity Mud Wrestling,332,0.6529347505413015,1152
2024-07-24,India,desktop,sports,Celebrity Mud Wrestling,199,0.5997406721724668,682
2024-07-25,India,desktop,sports,Celebrity Mud Wrestling,162,0.8181197828250802,552
2024-07-26,India,desktop,sports,Celebrity Mud Wrestling,159,0.9865275548010504,536
2024-07-27,India,desktop,sports,Celebrity Mud Wrestling,187,1.1763157986235646,634
2024-07-28,India,desktop,sports,Celebrity Mud Wrestling,255,1.3656316465417668,839
2024-07-29,India,desktop,sports,Celebrity Mud Wrestling,363,1.4253219287589158,1308
2024-07-30,India,desktop,sports,Celebrity Mud Wrestling,531,1.464804621451216,1767
2024-07-31,India,desktop,sports,Celebrity Mud Wrestling,596,1.1231167919252143,2064
2024-08-01,India,desktop,sports,Celebrity Mud Wrestling,507,0.8509225580882469,1720
2024-08-02,India,desktop,sports,Celebrity Mud Wrestling,299,0.5916143758363627,1069
2024-08-03,India,desktop,sports,Celebrity Mud Wrestling,214,0.7157272801943451,718
2024-08-04,India,desktop,sports,Celebrity Mud Wrestling,193,0.9051642053187196,690
2024-08-05,India,desktop,sports,Celebrity Mud Wrestling,194,1.0053783107276022,691
2024-08-06,India,desktop,sports,Celebrity Mud Wrestling,238,1.228759681815823,800
2024-08-07,India,desktop,sports,Celebrity Mud Wrestling,307,1.2919224798855882,1011
2024-08-08,India,desktop,sports,Celebrity Mud Wrestling,439,1.430772056804309,1475
2024-08-09,India,desktop,sports,Celebrity Mud Wrestling,569,1.2977797458309528,1893
2024-08-10,India,desktop,sports,Celebrity Mud Wrestling,699,1.2287206602875285,2323
2024-08-11,India,desktop,sports,Celebrity Mud Wrestling,628,0.8989436165695255,2197
2024-08-12,India,desktop,sports,Celebrity Mud Wrestling,230,0.36730822250413087,822
2024-08-13,India,desktop,sports,Celebrity Mud Wrestling,112,0.49081413242252603,394
2024-08-14,India,desktop,sports,Celebrity Mud Wrestling,73,0.6556185567921714,249
2024-08-15,India,desktop,sports,Celebrity Mud Wrestling,63,0.863398198076959,207
2024-07-17,India,mobile,drama,The Young and the Dyslexic,340,1.0,1090
2024-07-18,India,mobile,drama,The Young and the Dyslexic,375,1.10446141663613,1437
2024-07-19,India,mobile,drama,The Young and the Dyslexic,419,1.1198687535291239,1607
2024-07-20,India,mobile,drama,The Young and the Dyslexic,483,1.153661492250504,1905
2024-07-21,India,mobile,drama,The Young and the Dyslexic,567,1.1756690141478277,2152
2024-07-22,India,mobile,drama,The Young and the Dyslexic,485,0.8569274616218878,1823
2024-07-23,India,mobile,drama,The Young and the Dyslexic,308,0.6365948659481755,1158
2024-07-24,India,mobile,drama,The Young and the Dyslexic,198,0.643601220823602,743
2024-07-25,India,mobile,drama,The Young and the Dyslexic,167,0.8437569606170677,633
2024-07-26,India,mobile,drama,The Young and the Dyslexic,160,0.962362074400902,615
2024-07-27,India,mobile,drama,The Young and the Dyslexic,193,1.2120994716850917,712
2024-07-28,India,mobile,drama,The Young and the Dyslexic,266,1.3811194376618205,1050
2024-07-29,India,mobile,drama,The Young and the Dyslexic,411,1.5463363046018297,1558
2024-07-30,India,mobile,drama,The Young and the Dyslexic,599,1.4578532457097069,2339
2024-07-31,India,mobile,drama,The Young and the Dyslexic,624,1.0430505356499826,2391
2024-08-01,India,mobile,drama,The Young and the Dyslexic,445,0.7140630720028162,1705
2024-08-02,India,mobile,drama,The Young and the Dyslexic,224,0.5034805919580043,815
2024-08-03,India,mobile,drama,The Young and the Dyslexic,161,0.7209401930173512,624
2024-08-04,India,mobile,drama,The Young and the Dyslexic,139,0.8673243229088933,534
2024-08-05,India,mobile,drama,The Young and the Dyslexic,143,1.0354266416709026,556
2024-08-06,India,mobile,drama,The Young and the Dyslexic,175,1.2239586588808553,670
2024-08-07,India,mobile,drama,The Young and the Dyslexic,245,1.4017295600540658,948
2024-08-08,India,mobile,drama,The Young and the Dyslexic,387,1.5829913860991198,1469
2024-08-09,India,mobile,drama,The Young and the Dyslexic,639,1.65313498905517,2376
2024-08-10,India,mobile,drama,The Young and the Dyslexic,913,1.4293481673005541,3496
2024-08-11,India,mobile,drama,The Young and the Dyslexic,879,0.9635925622569231,3267
2024-08-12,India,mobile,drama,The Young and the Dyslexic,0,-0.3374512904275653,0
2024-08-13,India,mobile,drama,The Young and the Dyslexic,0,,0
2024-08-14,India,mobile,drama,The Young and the Dyslexic,0,,0
2024-08-15,India,mobile,drama,The Young and the Dyslexic,0,,0
2024-07-17,India,desktop,drama,The Young and the Dyslexic,306,1.0,981
2024-07-18,India,desktop,drama,The Young and the Dyslexic,316,1.0346547424988852,1151
2024-07-19,India,desktop,drama,The Young and the Dyslexic,326,1.0324369379388443,1224
2024-07-20,India,desktop,drama,The Young and the Dyslexic,355,1.0915213579854721,1362
2024-07-21,India,desktop,drama,The Young and the Dyslexic,405,1.1430463182297006,1568
2024-07-22,India,desktop,drama,The Young and the Dyslexic,419,1.0362766558647063,1638
2024-07-23,India,desktop,drama,The Young and the Dyslexic,365,0.8724168304748149,1440
2024-07-24,India,desktop,drama,The Young and the Dyslexic,281,0.7719616108943594,1057
2024-07-25,India,desktop,drama,The Young and the Dyslexic,247,0.8808272081346439,909
2024-07-26,India,desktop,drama,The Young and the Dyslexic,243,0.9845342803022468,958
2024-07-27,India,desktop,drama,The Young and the Dyslexic,282,1.1609780147707682,1101
2024-07-28,India,desktop,drama,The Young and the Dyslexic,342,1.2151466798823687,1337
2024-07-29,India,desktop,drama,The Young and the Dyslexic,424,1.2420773763091335,1610
2024-07-30,India,desktop,drama,The Young and the Dyslexic,459,1.083278566587932,1688
2024-07-31,India,desktop,drama,The Young and the Dyslexic,385,0.8403869966639803,1403
2024-08-01,India,desktop,drama,The Young and the Dyslexic,283,0.7360812876794155,1031
2024-08-02,India,desktop,drama,The Young and the Dyslexic,217,0.769939975776473,817
2024-08-03,India,desktop,drama,The Young and the Dyslexic,195,0.9004809256138349,718
2024-08-04,India,desktop,drama,The Young and the Dyslexic,213,1.0923364369782664,807
2024-08-05,India,desktop,drama,The Young and the Dyslexic,253,1.1904011339659304,941
2024-08-06,India,desktop,drama,The Young and the Dyslexic,314,1.2450280960102373,1193
2024-08-07,India,desktop,drama,The Young and the Dyslexic,412,1.3150408981699035,1549
2024-08-08,India,desktop,drama,The Young and the Dyslexic,530,1.2864720122671032,1928
2024-08-09,India,desktop,drama,The Young and the Dyslexic,542,1.0235556495402596,1994
2024-08-10,India,desktop,drama,The Young and the Dyslexic,418,0.7724029787747526,1570
2024-08-11,India,desktop,drama,The Young and the Dyslexic,315,0.7542499968573143,1183
2024-08-12,India,desktop,drama,The Young and the Dyslexic,214,0.6807032829777432,820
2024-08-13,India,desktop,drama,The Young and the Dyslexic,171,0.7996804010217626,648
2024-08-14,India,desktop,drama,The Young and the Dyslexic,164,0.9644605762077888,625
2024-08-15,India,desktop,drama,The Young and the Dyslexic,191,1.1701822018103236,705
2024-07-17,India,mobile,game shows,Bowling for Burgers,563,1.0,1803
2024-07-18,India,mobile,game shows,Bowling for Burgers,615,1.0938912637292155,1685
2024-07-19,India,mobile,game shows,Bowling for Burgers,648,1.05396758607656,1755
2024-07-20,India,mobile,game shows,Bowling for Burgers,702,1.0841431126521566,2001
2024-07-21,India,mobile,game shows,Bowling for Burgers,818,1.165496643776858,2400
2024-07-22,India,mobile,game shows,Bowling for Burgers,791,0.9671596462359694,2187
2024-07-23,India,mobile,game shows,Bowling for Burgers,624,0.7900494854730166,1833
2024-07-24,India,mobile,game shows,Bowling for Burgers,417,0.6690548193900065,1177
2024-07-25,India,mobile,game shows,Bowling for Burgers,347,0.8325875296313902,999
2024-07-26,India,mobile,game shows,Bowling for Burgers,330,0.952602416208742,951
2024-07-27,India,mobile,game shows,Bowling for Burgers,363,1.1008013914353816,973
2024-07-28,India,mobile,game shows,Bowling for Burgers,464,1.2788932948392606,1361
2024-07-29,India,mobile,game shows,Bowling for Burgers,622,1.342140407609108,1668
2024-07-30,India,mobile,game shows,Bowling for Burgers,874,1.405449585746824,2490
2024-07-31,India,mobile,game shows,Bowling for Burgers,990,1.1336923124191436,2767
2024-08-01,India,mobile,game shows,Bowling for Burgers,881,0.8899148241897725,2410
2024-08-02,India,mobile,game shows,Bowling for Burgers,502,0.5708457250479226,1418
2024-08-03,India,mobile,game shows,Bowling for Burgers,380,0.7569997281126927,1104
2024-08-04,India,mobile,game shows,Bowling for Burgers,325,0.8558934900035599,917
2024-08-05,India,mobile,game shows,Bowling for Burgers,346,1.0664127735131628,938
2024-08-06,India,mobile,game shows,Bowling for Burgers,414,1.1980783248676703,1192
2024-08-07,India,mobile,game shows,Bowling for Burgers,548,1.3253601141539653,1578
2024-08-08,India,mobile,game shows,Bowling for Burgers,745,1.3605306814802256,2145
2024-08-09,India,mobile,game shows,Bowling for Burgers,954,1.2806981682234098,2637
2024-08-10,India,mobile,game shows,Bowling for Burgers,1081,1.1337625653289667,2959
2024-08-11,India,mobile,game shows,Bowling for Burgers,1030,0.95354825473993,2762
2024-08-12,India,mobile,game shows,Bowling for Burgers,453,0.440392343882529,1241
2024-08-13,India,mobile,game shows,Bowling for Burgers,238,0.5263695055561196,652
2024-08-14,India,mobile,game shows,Bowling for Burgers,164,0.6914406169330195,454
2024-08-15,India,mobile,game shows,Bowling for Burgers,144,0.8835389943577515,408
2024-07-17,India,desktop,game shows,Bowling for Burgers,203,1.0,651
2024-07-18,India,desktop,game shows,Bowling for Burgers,212,1.0448861288077942,598
2024-07-19,India,desktop,game shows,Bowling for Burgers,227,1.0752956787231136,630
2024-07-20,India,desktop,game shows,Bowling for Burgers,257,1.1340358738121505,740
2024-07-21,India,desktop,game shows,Bowling for Burgers,298,1.1620200664196225,859
2024-07-22,India,desktop,game shows,Bowling for Burgers,298,1.0026811401090592,800
2024-07-23,India,desktop,game shows,Bowling for Burgers,230,0.7746926475962204,631
2024-07-24,India,desktop,game shows,Bowling for Burgers,158,0.6881627293141257,428
2024-07-25,India,desktop,game shows,Bowling for Burgers,131,0.8342179142815976,379
2024-07-26,India,desktop,game shows,Bowling for Burgers,121,0.9280561256805141,356
2024-07-27,India,desktop,game shows,Bowling for Burgers,131,1.0849417653372457,359
2024-07-28,India,desktop,game shows,Bowling for Burgers,163,1.247882298721279,456
2024-07-29,India,desktop,game shows,Bowling for Burgers,227,1.3939705239503908,621
2024-07-30,India,desktop,game shows,Bowling for Burgers,316,1.3930028387419846,892
2024-07-31,India,desktop,game shows,Bowling for Burgers,371,1.1758065098879598,1058
2024-08-01,India,desktop,game shows,Bowling for Burgers,300,0.810570625889614,822
2024-08-02,India,desktop,game shows,Bowling for Burgers,177,0.5932722602894158,507
2024-08-03,India,desktop,game shows,Bowling for Burgers,131,0.7430558211373731,374
2024-08-04,India,desktop,game shows,Bowling for Burgers,112,0.8608025035357302,321
2024-08-05,India,desktop,game shows,Bowling for Burgers,113,1.0150391048928957,307
2024-08-06,India,desktop,game shows,Bowling for Burgers,137,1.217417584717518,380
2024-08-07,India,desktop,game shows,Bowling for Burgers,176,1.2904134500145825,488
2024-08-08,India,desktop,game shows,Bowling for Burgers,244,1.3900818682029685,676
2024-08-09,India,desktop,game shows,Bowling for Burgers,331,1.3594960344169071,935
2024-08-10,India,desktop,game shows,Bowling for Burgers,395,1.1943857811697813,1070
2024-08-11,India,desktop,game shows,Bowling for Burgers,380,0.9630987376229441,1073
2024-08-12,India,desktop,game shows,Bowling for Burgers,164,0.43391486195394363,469
2024-08-13,India,desktop,game shows,Bowling for Burgers,82,0.5048053424929833,240
2024-08-14,India,desktop,game shows,Bowling for Burgers,54,0.6622466484642988,157
2024-08-15,India,desktop,game shows,Bowling for Burgers,46,0.8692314912969541,131
2024-07-17,India,mobile,game shows,Underwater Bingo for Teens,188,1.0,602
2024-07-18,India,mobile,game shows,Underwater Bingo for Teens,201,1.0738508169785312,470
2024-07-19,India,mobile,game shows,Underwater Bingo for Teens,221,1.1025581665742297,516
2024-07-20,India,mobile,game shows,Underwater Bingo for Teens,259,1.1736441903945614,580
2024-07-21,India,mobile,game shows,Underwater Bingo for Teens,310,1.2005950705371293,689
2024-07-22,India,mobile,game shows,Underwater Bingo for Teens,291,0.9389326051014868,651
2024-07-23,India,mobile,game shows,Underwater Bingo for Teens,180,0.6188211773388723,391
2024-07-24,India,mobile,game shows,Underwater Bingo for Teens,110,0.6135270127776632,242
2024-07-25,India,mobile,game shows,Underwater Bingo for Teens,86,0.7830392731596776,200
2024-07-26,India,mobile,game shows,Underwater Bingo for Teens,81,0.9444245208025351,183
2024-07-27,India,mobile,game shows,Underwater Bingo for Teens,91,1.1272190983488226,208
2024-07-28,India,mobile,game shows,Underwater Bingo for Teens,118,1.2989198914482447,264
2024-07-29,India,mobile,game shows,Underwater Bingo for Teens,172,1.4631407059699972,406
2024-07-30,India,mobile,game shows,Underwater Bingo for Teens,271,1.5781697052349288,626
2024-07-31,India,mobile,game shows,Underwater Bingo for Teens,393,1.452989854743476,908
2024-08-01,India,mobile,game shows,Underwater Bingo for Teens,408,1.0388149963065518,941
2024-08-02,India,mobile,game shows,Underwater Bingo for Teens,155,0.3811721699214917,334
2024-08-03,India,mobile,game shows,Underwater Bingo for Teens,86,0.5581983240778127,193
2024-08-04,India,mobile,game shows,Underwater Bingo for Teens,61,0.7120456998958906,131
2024-08-05,India,mobile,game shows,Underwater Bingo for Teens,55,0.908211895350526,122
2024-08-06,India,mobile,game shows,Underwater Bingo for Teens,62,1.1393460211622302,145
2024-08-07,India,mobile,game shows,Underwater Bingo for Teens,78,1.2737095695823069,169
2024-08-08,India,mobile,game shows,Underwater Bingo for Teens,119,1.5266313312252435,263
2024-08-09,India,mobile,game shows,Underwater Bingo for Teens,189,1.5895198553685899,427
2024-08-10,India,mobile,game shows,Underwater Bingo for Teens,335,1.7731290249449736,750
2024-08-11,India,mobile,game shows,Underwater Bingo for Teens,570,1.7016388760326318,1250
2024-08-12,India,mobile,game shows,Underwater Bingo for Teens,250,0.44004522001453106,555
2024-08-13,India,mobile,game shows,Underwater Bingo for Teens,0,-0.0695205803895722,0
2024-08-14,India,mobile,game shows,Underwater Bingo for Teens,0,,0
2024-08-15,India,mobile,game shows,Underwater Bingo for Teens,0,,0
2024-07-17,India,desktop,game shows,Underwater Bingo for Teens,572,1.0,1831
2024-07-18,India,desktop,game shows,Underwater Bingo for Teens,585,1.0236869293736672,1258
2024-07-19,India,desktop,game shows,Underwater Bingo for Teens,631,1.079485681302816,1385
2024-07-20,India,desktop,game shows,Underwater Bingo for Teens,688,1.0910743693640321,1557
2024-07-21,India,desktop,game shows,Underwater Bingo for Teens,804,1.169687689696812,1838
2024-07-22,India,desktop,game shows,Underwater Bingo for Teens,808,1.0050655959741228,1827
2024-07-23,India,desktop,game shows,Underwater Bingo for Teens,659,0.8166030094812049,1537
2024-07-24,India,desktop,game shows,Underwater Bingo for Teens,459,0.696751250571153,1080
2024-07-25,India,desktop,game shows,Underwater Bingo for Teens,389,0.8476149765584746,862
2024-07-26,India,desktop,game shows,Underwater Bingo for Teens,384,0.9882426391168702,895
2024-07-27,India,desktop,game shows,Underwater Bingo for Teens,455,1.1862335612882693,1040
2024-07-28,India,desktop,game shows,Underwater Bingo for Teens,590,1.298109385751223,1309
2024-07-29,India,desktop,game shows,Underwater Bingo for Teens,818,1.3877737606245015,1907
2024-07-30,India,desktop,game shows,Underwater Bingo for Teens,1011,1.2371187731460602,2334
2024-07-31,India,desktop,game shows,Underwater Bingo for Teens,777,0.7686180328793781,1775
2024-08-01,India,desktop,game shows,Underwater Bingo for Teens,487,0.6273735598653157,1135
2024-08-02,India,desktop,game shows,Underwater Bingo for Teens,348,0.7161065512104609,820
2024-08-03,India,desktop,game shows,Underwater Bingo for Teens,317,0.9132212752755537,704
2024-08-04,India,desktop,game shows,Underwater Bingo for Teens,341,1.076576885386551,771
2024-08-05,India,desktop,game shows,Underwater Bingo for Teens,415,1.2191283693804997,968
2024-08-06,India,desktop,game shows,Underwater Bingo for Teens,570,1.373664510555564,1328
2024-08-07,India,desktop,game shows,Underwater Bingo for Teens,758,1.3310825132040094,1698
2024-08-08,India,desktop,game shows,Underwater Bingo for Teens,961,1.2682505517371676,2065
2024-08-09,India,desktop,game shows,Underwater Bingo for Teens,984,1.0241722584858235,2292
2024-08-10,India,desktop,game shows,Underwater Bingo for Teens,822,0.8353807756217797,1822
2024-08-11,India,desktop,game shows,Underwater Bingo for Teens,639,0.7778381942813952,1417
2024-08-12,India,desktop,game shows,Underwater Bingo for Teens,442,0.6920890872533251,950
2024-08-13,India,desktop,game shows,Underwater Bingo for Teens,344,0.7794720619590616,802
2024-08-14,India,desktop,game shows,Underwater Bingo for Teens,313,0.9119681517509659,716
2024-08-15,India,desktop,game shows,Underwater Bingo for Teens,338,1.081661113454433,727
2024-07-17,India,mobile,lifestyle,Druids on Parade,428,1.0,1370
2024-07-18,India,mobile,lifestyle,Druids on Parade,438,1.0235402818042625,1003
2024-07-19,India,mobile,lifestyle,Druids on Parade,450,1.0284992211469055,1073
2024-07-20,India,mobile,lifestyle,Druids on Parade,503,1.1194014063347295,1200
2024-07-21,India,mobile,lifestyle,Druids on Parade,607,1.2072784566058308,1336
2024-07-22,India,mobile,lifestyle,Druids on Parade,618,1.0197478240589466,1404
2024-07-23,India,mobile,lifestyle,Druids on Parade,502,0.8123552455731649,1150
2024-07-24,India,mobile,lifestyle,Druids on Parade,359,0.7158176805839808,815
2024-07-25,India,mobile,lifestyle,Druids on Parade,306,0.8550292104325513,710
2024-07-26,India,mobile,lifestyle,Druids on Parade,290,0.9480755068007515,638
2024-07-27,India,mobile,lifestyle,Druids on Parade,334,1.1538410522993163,759
2024-07-28,India,mobile,lifestyle,Druids on Parade,429,1.2847304597075158,1003
2024-07-29,India,mobile,lifestyle,Druids on Parade,584,1.3626504517081777,1272
2024-07-30,India,mobile,lifestyle,Druids on Parade,707,1.211896301808588,1557
2024-07-31,India,mobile,lifestyle,Druids on Parade,628,0.8887334585080597,1440
2024-08-01,India,mobile,lifestyle,Druids on Parade,423,0.6749180603904275,990
2024-08-02,India,mobile,lifestyle,Druids on Parade,286,0.6771724922892272,649
2024-08-03,India,mobile,lifestyle,Druids on Parade,248,0.8699351280673644,581
2024-08-04,India,mobile,lifestyle,Druids on Parade,264,1.0649165837972816,623
2024-08-05,India,mobile,lifestyle,Druids on Parade,320,1.2139121499768641,712
2024-08-06,India,mobile,lifestyle,Druids on Parade,415,1.2994221564863964,905
2024-08-07,India,mobile,lifestyle,Druids on Parade,568,1.3695651979982482,1237
2024-08-08,India,mobile,lifestyle,Druids on Parade,730,1.2853499804437518,1706
2024-08-09,India,mobile,lifestyle,Druids on Parade,788,1.0802706076448416,1843
2024-08-10,India,mobile,lifestyle,Druids on Parade,623,0.7912882347064645,1414
